tweet_id	timestamp	source	text	expanded_urls	rating_numerator	rating_denominator	name	gender	dog_stage	year	month	date	day	time
813066809284972545	2016-12-25 17:00:08	iPhone	This is Tyr He is disgusted by holiday traffic Just trying to get to Christmas brunch on time 12/10 hurry up pup https://tco/syuTXARdtN	https://twitter.com/dog_rates/status/813066809284972545/photo/1	12.0	10	Tyr	male		2016	December	12-25	Sunday	17:00
813051746834595840	2016-12-25 16:00:16	iPhone	This is Bauer He had nothing to do with the cookies that disappeared 13/10 very good boy https://tco/AIMF8ouzvl	https://twitter.com/dog_rates/status/813051746834595840/photo/1	13.0	10	Bauer	male		2016	December	12-25	Sunday	16:00
812781120811126785	2016-12-24 22:04:54	iPhone	This is Swagger He's the Cleveland Browns ambassador Hype as h*ck after that first win today 10/10 https://tco/lXFM1l22bG	https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1	10.0	10	Swagger	male		2016	December	12-24	Saturday	22:04
812709060537683968	2016-12-24 17:18:34	iPhone	This is Brandi and Harley They are practicing their caroling for later Both 12/10 festive af https://tco/AbBDuGZUpp	https://twitter.com/dog_rates/status/812709060537683968/photo/1	12.0	10	Brandi	none		2016	December	12-24	Saturday	17:18
812503143955202048	2016-12-24 03:40:19	iPhone	"I'm happy to inform you all that Jake is in excellent hands 13/10 for him and his new family 
https://tco/LRCTJpnCnS https://tco/wZz7fI6XO1"	https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1	13.0	10		male		2016	December	12-24	Saturday	03:40
812466873996607488	2016-12-24 01:16:12	iPhone	This is Mary She's desperately trying to recreate her Coachella experience   12/10 downright h*ckin adorable https://tco/BAJrfPvtux	https://twitter.com/dog_rates/status/812466873996607488/photo/1	12.0	10	Mary	female		2016	December	12-24	Saturday	01:16
812372279581671427	2016-12-23 19:00:19	iPhone	This is Moe He's a fetty woof Got a cardboard cutout of himself for Christmas 13/10 inspirational af https://tco/gCnAeL2mvT	https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1	13.0	10	Moe	male		2016	December	12-23	Friday	19:00
811985624773361665	2016-12-22 17:23:53	iPhone	Say hello to Ted He accidentally opened the front facing camera 11/10 h*ckin unpupared https://tco/sIB5C6FDop	https://twitter.com/dog_rates/status/811985624773361665/photo/1	11.0	10	Ted	male		2016	December	12-22	Thursday	17:23
811744202451197953	2016-12-22 01:24:33	iPhone	This is Halo She likes watermelon 13/10 https://tco/TZkiQZqwA6	https://twitter.com/dog_rates/status/811744202451197953/photo/1	13.0	10	Halo	female		2016	December	12-22	Thursday	01:24
811627233043480576	2016-12-21 17:39:46	iPhone	This is Augie He's a savage Doesn't give a h*ck about your garden Still 10/10 would forgive then pet https://tco/IU8S0n4oxn	https://twitter.com/dog_rates/status/811627233043480576/photo/1	10.0	10	Augie	male		2016	December	12-21	Wednesday	17:39
811386762094317568	2016-12-21 01:44:13	iPhone	This is Craig That's actually a normal sized fence he's stuck on H*ckin massive pupper 11/10 someone help him https://tco/aAUXzoxaBy	https://twitter.com/dog_rates/status/811386762094317568/photo/1	11.0	10	Craig	male	pupper	2016	December	12-21	Wednesday	01:44
810984652412424192	2016-12-19 23:06:23	iPhone	"Meet Sam She smiles 24/7 &amp; secretly aspires to be a reindeer 
Keep Sam smiling by clicking and sharing this link:
https://tco/98tB8y7y7t https://tco/LouL5vdvxx"	https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1	11.0	10	Sam	female		2016	December	12-19	Monday	23:06
810896069567610880	2016-12-19 17:14:23	iPhone	This is Hunter He just found out he needs braces Requesting an orthodogtist stat 11/10 you're fine Hunter everything's fine https://tco/zW1o0W4AYV	https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1	11.0	10	Hunter	male		2016	December	12-19	Monday	17:14
810657578271330305	2016-12-19 01:26:42	iPhone	This is Pavlov His floatation device has failed him He's quite pupset about it 11/10 would rescue https://tco/MXd0AGDsRJ	https://twitter.com/dog_rates/status/810657578271330305/photo/1	11.0	10	Pavlov	male		2016	December	12-19	Monday	01:26
810284430598270976	2016-12-18 00:43:57	iPhone	This is Phil He's a father A very good father too 13/10 everybody loves Phil https://tco/9p6ECXJMMu	https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1	13.0	10	Phil	male		2016	December	12-18	Sunday	00:43
810254108431155201	2016-12-17 22:43:27	iPhone	This is Gus He likes to be close to you which is good because you want to be close to Gus 12/10 would boop then pet https://tco/DrsrQkEfnb	https://twitter.com/dog_rates/status/810254108431155201/photo/1	12.0	10	Gus	male		2016	December	12-17	Saturday	22:43
809920764300447744	2016-12-17 00:38:52	iPhone	Please only send in dogs We only rate dogs not seemingly heartbroken ewoks Thank you still 10/10 would console https://tco/HIraYS1Bzo	https://twitter.com/dog_rates/status/809920764300447744/photo/1	10.0	10		none		2016	December	12-17	Saturday	00:38
809448704142938112	2016-12-15 17:23:04	iPhone	"I call this one ""A Blep by the Sea"" 12/10 https://tco/EMdnCugNbo"	https://twitter.com/dog_rates/status/809448704142938112/photo/1	12.0	10		none		2016	December	12-15	Thursday	17:23
809220051211603969	2016-12-15 02:14:29	iPhone	This is Kyro He's a Stratocumulus Flop Tongue ejects at random Serious h*ckin condition Still 12/10 would pet passionately https://tco/wHu15q2Q6p	https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1	12.0	10	Kyro	male		2016	December	12-15	Thursday	02:14
809084759137812480	2016-12-14 17:16:53	iPhone	This is Wallace You said you brushed your teeth but he checked your toothbrush and it was bone dry 11/10 not pupset just disappointed https://tco/nadm8yWZ4h	https://twitter.com/dog_rates/status/809084759137812480/photo/1	11.0	10	Wallace	male		2016	December	12-14	Wednesday	17:16
808838249661788160	2016-12-14 00:57:20	iPhone	This is Ito He'll be your uber driver tonight Currently adjusting the mirrors 13/10 incredibly h*ckin responsible https://tco/Zrrcw29o13	https://twitter.com/dog_rates/status/808838249661788160/photo/1	13.0	10	Ito	none		2016	December	12-14	Wednesday	00:57
808733504066486276	2016-12-13 18:01:07	iPhone	Here's a pupper in a onesie Quite pupset about it Currently plotting revenge 12/10 would rescue https://tco/xQfrbNK3HD	https://twitter.com/dog_rates/status/808733504066486276/photo/1	12.0	10		none	pupper	2016	December	12-13	Tuesday	18:01
808501579447930884	2016-12-13 02:39:32	iPhone	This is Koda He dug a hole and then sat in it because why not Unamused by the bath that followed 12/10 https://tco/SQhyqrr8px	https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1	12.0	10	Koda	male		2016	December	12-13	Tuesday	02:39
808344865868283904	2016-12-12 16:16:49	Vine	This is Seamus He's very bad at entering pools Still a very good boy tho 11/10 https://tco/hfi264QwYM	https://vine.co/v/5QWd3LZqXxd	11.0	10	Seamus	male		2016	December	12-12	Monday	16:16
808106460588765185	2016-12-12 00:29:28	iPhone	Here we have Burke (pupper) and Dexter (doggo) Pupper wants to be exactly like doggo Both 12/10 would pet at same time https://tco/ANBpEYHaho	https://twitter.com/dog_rates/status/808106460588765185/photo/1	12.0	10		none	doggo	2016	December	12-12	Monday	00:29
808001312164028416	2016-12-11 17:31:39	iPhone	This is Cooper He likes to stick his tongue out at you and then laugh about it 12/10 quite the jokester https://tco/O9iGgvfuzl	https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1	12.0	10	Cooper	male		2016	December	12-11	Sunday	17:31
807621403335917568	2016-12-10 16:22:02	iPhone	This is Ollie Vue He was a 3 legged pupper on a mission to overcome everything This is very hard to write 14/10 we will miss you Ollie https://tco/qTRY2qX9y4	https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1	14.0	10	Ollie	male	pupper	2016	December	12-10	Saturday	16:22
807106840509214720	2016-12-09 06:17:20	iPhone	This is Stephan He just wants to help 13/10 such a good boy https://tco/DkBYaCAg2d	https://twitter.com/dog_rates/status/807106840509214720/video/1	13.0	10	Stephan	male		2016	December	12-09	Friday	06:17
807010152071229440	2016-12-08 23:53:08	iPhone	This is Lennon He's a Boopershnoop Pupperdoop Quite rare Exceptionally pettable 12/10 would definitely boop that shnoop https://tco/fhgP6vSfhX	https://twitter.com/dog_rates/status/807010152071229440/photo/1	12.0	10	Lennon	male	pupper	2016	December	12-08	Thursday	23:53
806629075125202948	2016-12-07 22:38:52	iPhone	"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://tco/f1h2Fsalv9"	https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1	13.0	10		none		2016	December	12-07	Wednesday	22:38
806576416489959424	2016-12-07 19:09:37	iPhone	Hooman catch successful Massive hit by dog Fumble ensued Possession to dog 13/10 https://tco/QrFkqgHR1G	https://twitter.com/deadspin/status/806570933175652352	13.0	10		none		2016	December	12-07	Wednesday	19:09
806542213899489280	2016-12-07 16:53:43	iPhone	This is Waffles He's concerned that the dandruff shampoo he just bought is faulty 11/10 tragic af https://tco/BCB87qUU0h	https://twitter.com/dog_rates/status/806542213899489280/photo/1	11.0	10	Waffles	male		2016	December	12-07	Wednesday	16:53
806219024703037440	2016-12-06 19:29:28	iPhone	We only rate dogs Please stop sending in non-canines like this Freudian Poof Lion This is incredibly frustrating 11/10 https://tco/IZidSrBvhi	https://twitter.com/dog_rates/status/806219024703037440/photo/1	11.0	10		none		2016	December	12-06	Tuesday	19:29
805932879469572096	2016-12-06 00:32:26	iPhone	This is Major He put on a tie for his first real walk Only a little crooked Can also drool upwards H*ckin talented 12/10 https://tco/Zcwr8LgoO8	https://twitter.com/dog_rates/status/805932879469572096/photo/1	12.0	10	Major	male		2016	December	12-06	Tuesday	00:32
805826884734976000	2016-12-05 17:31:15	iPhone	This is Duke He is not a fan of the pupporazzi 12/10 https://tco/SgpBVYIL18	https://twitter.com/dog_rates/status/805826884734976000/video/1	12.0	10	Duke	male	puppo	2016	December	12-05	Monday	17:31
805520635690676224	2016-12-04 21:14:20	iPhone	This is Zeke the Wonder Dog He never let that poor man keep his frisbees One of the Spartans all time greatest receivers 13/10 RIP Zeke https://tco/zacX7S6GyJ	https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1	13.0	10	Zeke	male		2016	December	12-04	Sunday	21:14
805487436403003392	2016-12-04 19:02:24	iPhone	Meet Sansa and Gary They run along the fence together everyday so the owners installed a window for them Both 12/10 h*ckin romantic af https://tco/1JUduNuaWl	https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1	12.0	10	Sansa	none		2016	December	12-04	Sunday	19:02
805207613751304193	2016-12-04 00:30:29	iPhone	This is Shooter He's doing quite the snowy zoom 12/10 https://tco/lHy4Xbyhd9	https://twitter.com/dog_rates/status/805207613751304193/photo/1	12.0	10	Shooter	male		2016	December	12-04	Sunday	00:30
804738756058218496	2016-12-02 17:27:25	iPhone	This is Django He accidentally opened the front facing camera Did him quite the frighten 12/10 https://tco/kQVQoOW9NZ	https://twitter.com/dog_rates/status/804738756058218496/photo/1	12.0	10	Django	male		2016	December	12-02	Friday	17:27
804475857670639616	2016-12-02 00:02:45	iPhone	"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://tco/LEZ8jR5txd"	https://twitter.com/bvuepd/status/804417859124273152	13.0	10		male		2016	December	12-02	Friday	00:02
804026241225523202	2016-11-30 18:16:08	iPhone	This is Bo He's going to make me cry 13/10 please get off the bus for him Carly https://tco/U7FvBZo6Bq	https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1	13.0	10		male		2016	November	11-30	Wednesday	18:16
803773340896923648	2016-11-30 01:31:12	iPhone	This is Diogi He fell in the pool as soon as he was brought home Clumsy puppo 12/10 would pet until dry https://tco/ZxeRjMKaWt	https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1	12.0	10	Diogi	male	puppo	2016	November	11-30	Wednesday	01:31
803638050916102144	2016-11-29 16:33:36	iPhone	Pupper hath acquire enemy 13/10 https://tco/ns9qoElfsX	https://twitter.com/dog_rates/status/803638050916102144/video/1	13.0	10		none	pupper	2016	November	11-29	Tuesday	16:33
803380650405482500	2016-11-28 23:30:47	iPhone	Meet Sonny He's an in-home movie critic That is his collection He's very proud of it 12/10 https://tco/yPbCALoy2n	https://twitter.com/dog_rates/status/803380650405482500/photo/1	12.0	10	Sonny	male		2016	November	11-28	Monday	23:30
803276597545603072	2016-11-28 16:37:19	iPhone	This is Winston His selfie game is legendary Will steal your girl with a single snap 11/10 handsome as h*ck https://tco/jxQhxoPsgL	https://twitter.com/dog_rates/status/803276597545603072/photo/1	11.0	10	Winston	male		2016	November	11-28	Monday	16:37
802952499103731712	2016-11-27 19:09:28	iPhone	This is Marley She's having a ruff day Pretty pupset 12/10 would assist https://tco/yLm7hQ6UXh	https://twitter.com/dog_rates/status/802952499103731712/photo/1	12.0	10	Marley	female		2016	November	11-27	Sunday	19:09
802600418706604034	2016-11-26 19:50:26	Vine	This is Bailey She has mastered the head tilt 11/10 rather h*ckin adorable https://tco/urhl90ZE1O	https://vine.co/v/5FwUWjYaW0Y	11.0	10	Bailey	female		2016	November	11-26	Saturday	19:50
802572683846291456	2016-11-26 18:00:13	iPhone	This is Winnie She's h*ckin ferocious Dandelion doesn't even see her coming 12/10 would pet with caution https://tco/EFfLCP7oQv	https://twitter.com/dog_rates/status/802572683846291456/photo/1	12.0	10	Winnie	female		2016	November	11-26	Saturday	18:00
802323869084381190	2016-11-26 01:31:31	iPhone	This is Severus He's here to fix your cable Looks like he succeeded Even offered to pupgrade your plan 13/10 h*ckin helpful https://tco/aX4brLLpWZ	https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1	13.0	10	Severus	male		2016	November	11-26	Saturday	01:31
802239329049477120	2016-11-25 19:55:35	iPhone	This is Loki He'll do your taxes for you Can also make room in your budget for all the things you bought today 12/10 what a puppo https://tco/5oWrHCWg87	https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1	12.0	10	Loki	none	puppo	2016	November	11-25	Friday	19:55
801958328846974976	2016-11-25 01:18:59	iPhone	This is Ronnie He hopes you're having a great day Nifty tongue slip 12/10 would pat head approvingly https://tco/4fY2bsAm65	https://twitter.com/dog_rates/status/801958328846974976/photo/1	12.0	10	Ronnie	male		2016	November	11-25	Friday	01:18
801538201127157760	2016-11-23 21:29:33	iPhone	This is Wallace He'll be your chau-fur this evening 12/10 eyes on the road Wallace https://tco/p1RD39XjUe	https://twitter.com/dog_rates/status/801538201127157760/photo/1	12.0	10	Wallace	none		2016	November	11-23	Wednesday	21:29
801285448605831168	2016-11-23 04:45:12	iPhone	oh h*ck 10/10 https://tco/bC69RrW559	https://twitter.com/dog_rates/status/801285448605831168/photo/1	10.0	10		none		2016	November	11-23	Wednesday	04:45
801167903437357056	2016-11-22 20:58:07	iPhone	This is Milo I would do terrible things for Milo 13/10 https://tco/R6wJyC2Tey	https://twitter.com/dog_rates/status/801167903437357056/photo/1	13.0	10	Milo	none		2016	November	11-22	Tuesday	20:58
801115127852503040	2016-11-22 17:28:25	iPhone	This is Bones He's being haunted by another doggo of roughly the same size 12/10 deep breaths pupper everything's fine https://tco/55Dqe0SJNj	https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1	12.0	10	Bones	male	doggo	2016	November	11-22	Tuesday	17:28
800751577355128832	2016-11-21 17:23:47	iPhone	Say hello to Mauve and Murphy They're rather h*ckin filthy Preferred nap over bath Both 12/10 https://tco/4UwCTW3lXG	https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1	12.0	10	Mauve	none		2016	November	11-21	Monday	17:23
800513324630806528	2016-11-21 01:37:04	iPhone	This is Chef Chef loves everyone and wants everyone to love each other 11/10 https://tco/ILHGs0e6Dm	https://twitter.com/dog_rates/status/800513324630806528/photo/1	11.0	10	Chef	none		2016	November	11-21	Monday	01:37
800459316964663297	2016-11-20 22:02:27	iPhone	Here's a very sleepy pupper Appears to be portable as h*ck 12/10 would snug intensely https://tco/61sX7pW5Ca	https://twitter.com/dog_rates/status/800459316964663297/photo/1	12.0	10		none	pupper	2016	November	11-20	Sunday	22:02
800388270626521089	2016-11-20 17:20:08	iPhone	This is Doc He takes time out of every day to worship our plant overlords 12/10 quite the floofer https://tco/azMneS6Ly5	https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1	12.0	10	Doc	male	floofer	2016	November	11-20	Sunday	17:20
800141422401830912	2016-11-20 00:59:15	iPhone	This is Peaches She's the ultimate selfie sidekick Super sneaky tongue slip appreciated 13/10 https://tco/pbKOesr8Tg	https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1	13.0	10	Peaches	female		2016	November	11-20	Sunday	00:59
800018252395122689	2016-11-19 16:49:49	iPhone	Here's a doggo doin a struggle 11/10 much determined https://tco/gQqRBfkX4I	https://twitter.com/dog_rates/status/800018252395122689/video/1	11.0	10		none	doggo	2016	November	11-19	Saturday	16:49
799757965289017345	2016-11-18 23:35:32	iPhone	This is Sobe She's a h*ckin happy doggo Only one leg tho Must have good balance 13/10 would smile back https://tco/OiH8PaOxB1	https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1	13.0	10	Sobe	female	doggo	2016	November	11-18	Friday	23:35
799422933579902976	2016-11-18 01:24:14	iPhone	This is Longfellow (prolly sophisticated) He's a North Appalachian Oatzenjammer Concerned about wrinkled feets 12/10 would hug softly https://tco/bpLuQuxzHZ	https://twitter.com/dog_rates/status/799422933579902976/photo/1	12.0	10	Longfellow	male		2016	November	11-18	Friday	01:24
799297110730567681	2016-11-17 17:04:16	iPhone	This is Jeffrey He's quite the jokester Takes it too far sometimes Still 11/10 would pet https://tco/YDtZcAiMAf	https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1	11.0	10	Jeffrey	male		2016	November	11-17	Thursday	17:04
799063482566066176	2016-11-17 01:35:54	iPhone	This is Mister He only wears the most fashionable af headwear 11/10 h*ckin stylish https://tco/BXJFKOVnJm	https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1	11.0	10	Mister	male		2016	November	11-17	Thursday	01:35
798933969379225600	2016-11-16 17:01:16	iPhone	This is Iroh He's in a predicament 12/10 someone help him https://tco/KJAKO2kXsL	https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1	12.0	10	Iroh	male		2016	November	11-16	Wednesday	17:01
798925684722855936	2016-11-16 16:28:21	iPhone	This is Shadow He's a firm believer that they're all good dogs H*ckin passionate about it too 11/10 I stand with Shadow https://tco/8yvpacwBcu	https://twitter.com/dog_rates/status/798925684722855936/photo/1	11.0	10	Shadow	male		2016	November	11-16	Wednesday	16:28
798209839306514432	2016-11-14 17:03:50	iPhone	This is Cooper His bow tie was too heavy for the front so he moved it to the side Balanced af now 13/10 https://tco/jG1PAFkB81	https://twitter.com/dog_rates/status/798209839306514432/photo/1	13.0	10	Cooper	male		2016	November	11-14	Monday	17:03
797971864723324932	2016-11-14 01:18:12	iPhone	Here's a helicopter pupper He takes off at random H*ckin hard to control 12/10 rare af https://tco/GRWPgNKt2z	https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1	12.0	10		male	pupper	2016	November	11-14	Monday	01:18
797545162159308800	2016-11-12 21:02:38	iPhone	This is Cassie She steals things Guilt increases slightly each time 12/10 would forgive almost immediately https://tco/Ia19irLwyB	https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1	12.0	10	Cassie	female		2016	November	11-12	Saturday	21:02
797236660651966464	2016-11-12 00:36:46	iPhone	This is Pancake She loves Batman and winks like a h*ckin champ 12/10 real crowd pleaser https://tco/6kqsAjJNhi	https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1	12.0	10	Pancake	female		2016	November	11-12	Saturday	00:36
796865951799083009	2016-11-11 00:03:42	iPhone	This is Tyr He's just checking on you Nifty af tongue slip 12/10 would absolutely pet https://tco/Jgnuiyvq06	https://twitter.com/dog_rates/status/796865951799083009/photo/1	12.0	10	Tyr	male		2016	November	11-11	Friday	00:03
796759840936919040	2016-11-10 17:02:03	iPhone	Say hello to Romeo He was just told that it's too cold for the pool H*ckin nonsense 11/10 would help fill up https://tco/6hx7ur6sNI	https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1	11.0	10	Romeo	male		2016	November	11-10	Thursday	17:02
796484825502875648	2016-11-09 22:49:15	iPhone	Here's a sleepy doggo that requested some assistance 12/10 would carry everywhere https://tco/bvkkqOjNDV	https://twitter.com/dog_rates/status/796484825502875648/photo/1	12.0	10		none	doggo	2016	November	11-09	Wednesday	22:49
796387464403357696	2016-11-09 16:22:22	iPhone	This is Snicku He's having trouble reading because he's a dog Glasses only helped a little Nap preferred 12/10 would snug well https://tco/cVLUasbKA5	https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1	12.0	10	Snicku	male		2016	November	11-09	Wednesday	16:22
796149749086875649	2016-11-09 00:37:46	iPhone	This is Ruby She just turned on the news Officially terrified 11/10 deep breaths Ruby https://tco/y5KarNXWXt	https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1	11.0	10	Ruby	female		2016	November	11-09	Wednesday	00:37
796125600683540480	2016-11-08 23:01:49	iPhone	"#ImWithThor 13/10
https://tco/a18mzkhTf6"	https://twitter.com/king5seattle/status/796123679771897856	13.0	10		none		2016	November	11-08	Tuesday	23:01
796116448414461957	2016-11-08 22:25:27	iPhone	I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue 11/10 https://tco/7i0bDMbrVN	https://twitter.com/dog_rates/status/796116448414461957/photo/1	11.0	10		none		2016	November	11-08	Tuesday	22:25
796080075804475393	2016-11-08 20:00:55	iPhone	This is Yogi He's 98% floof Snuggable af 12/10 https://tco/opoXKxmfFm	https://twitter.com/dog_rates/status/796080075804475393/photo/1	12.0	10	Yogi	male		2016	November	11-08	Tuesday	20:00
796031486298386433	2016-11-08 16:47:50	iPhone	This is Daisy She's here to make your day better 13/10 mission h*ckin successful https://tco/PbgvuD0qIL	https://twitter.com/dog_rates/status/796031486298386433/photo/1	13.0	10	Daisy	female		2016	November	11-08	Tuesday	16:47
795464331001561088	2016-11-07 03:14:10	iPhone	Elder doggo does a splash Both 13/10 incredible stuff https://tco/gBUDjdEcqz	https://twitter.com/dog_rates/status/795464331001561088/video/1	13.0	10		none	doggo	2016	November	11-07	Monday	03:14
795400264262053889	2016-11-06 22:59:35	iPhone	This is Brody He's trying to make the same face as the football 12/10 https://tco/2H4MfOGlpQ	https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1	12.0	10	Brody	male		2016	November	11-06	Sunday	22:59
795076730285391872	2016-11-06 01:33:58	iPhone	This is Bailey She loves going down slides but is very bad at it Still 11/10 https://tco/ivPWhspN3E	https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1	11.0	10	Bailey	female		2016	November	11-06	Sunday	01:33
794926597468000259	2016-11-05 15:37:24	iPhone	This is Mack He's rather h*ckin sleepy Exceptional ears 12/10 would boop https://tco/XRPvTPF0VH	https://twitter.com/dog_rates/status/794926597468000259/photo/1	12.0	10	Mack	male		2016	November	11-05	Saturday	15:37
794332329137291264	2016-11-04 00:15:59	iPhone	This is Nimbus (like the cloud) He just bought this fancy af duck raincoat Only protects one ear tho 12/10 so h*ckin floofy https://tco/SIQbb8c3AU	https://twitter.com/dog_rates/status/794332329137291264/photo/1	12.0	10	Nimbus	male		2016	November	11-04	Friday	00:15
794205286408003585	2016-11-03 15:51:10	iPhone	This is Laika She was a space pupper The first space pupper actually Orbited earth like a h*ckin boss 14/10 hero af https://tco/trSjgY3h4g	https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1	14.0	10	Laika	female	pupper	2016	November	11-03	Thursday	15:51
793962221541933056	2016-11-02 23:45:19	iPhone	This is Maximus His face is stuck like that Tragic really Great tongue tho 12/10 would pet firmly https://tco/xIfrsMNLBR	https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1	12.0	10	Maximus	male		2016	November	11-02	Wednesday	23:45
793845145112371200	2016-11-02 16:00:06	iPhone	This is Clark He was just caught wearing pants 13/10 game-changing af https://tco/2Xo19aPrG5	https://twitter.com/dog_rates/status/793845145112371200/photo/1	13.0	10	Clark	male		2016	November	11-02	Wednesday	16:00
793601777308463104	2016-11-01 23:53:02	iPhone	This is Dobby I can't stop looking at her feet 12/10 would absolutely snug https://tco/LhzPWv6rTv	https://twitter.com/dog_rates/status/793601777308463104/photo/1	12.0	10	Dobby	female		2016	November	11-01	Tuesday	23:53
