tweet_id	timestamp	source	text	expanded_urls	rating_numerator	rating_denominator	name	gender	dog_stage	year	month	date	day	time	jpg_url	img_num	p1	p1_conf	p1_dog	p2	p2_conf	p2_dog	p3	p3_conf	p3_dog	favorite_count	retweet_count
770069151037685760	2016-08-29 01:22:47	iPhone	Say hello to Carbon This is his first time swimming He's having a h*ckin blast 10/10 we should all be this happy https://tco/mADHGenzFS	https://twitter.com/dog_rates/status/770069151037685760/photo/1	10.0	10	Carbon	male		2016	August	08-29	Monday	01:22	https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg	1	Boston_bull	0.414965	True	American_Staffordshire_terrier	0.286985	True	Staffordshire_bullterrier	0.11497	True	8089	2512
769695466921623552	2016-08-28 00:37:54	iPhone	This is Titan He's trying to make friends Offering up his favorite stick 13/10 philanthropic af https://tco/vhrkz0dK4v	https://twitter.com/dog_rates/status/769695466921623552/photo/1	13.0	10	Titan	male		2016	August	08-28	Sunday	00:37	https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg	1	pug	0.407117	True	muzzle	0.165638	False	kuvasz	0.0458372	True	6814	1806
769212283578875904	2016-08-26 16:37:54	iPhone	This is DonDon He's way up but doesn't feel blessed Rather uncomfortable actually 12/10 I'll save you DonDon https://tco/OCYLz3fjVE	https://twitter.com/dog_rates/status/769212283578875904/photo/1	12.0	10	Don	male		2016	August	08-26	Friday	16:37	https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg	1	golden_retriever	0.16653800000000002	True	Pekinese	0.148215	True	cocker_spaniel	0.0827351	True	5750	1869
768970937022709760	2016-08-26 00:38:52	Twitter Web Client	This is Kirby His bowl weighs more than him 12/10 would assist https://tco/UlB2mzw3Xs	https://twitter.com/dog_rates/status/768970937022709760/video/1	12.0	10	Kirby	male		2016	August	08-26	Friday	00:38	https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg	1	Pomeranian	0.182358	True	golden_retriever	0.110658	True	mousetrap	0.08639889999999999	False	15363	7133
768855141948723200	2016-08-25 16:58:45	iPhone	This is Jesse He really wants a belly rub Will be as cute as possible to achieve that goal 11/10 https://tco/1BxxcdVNJ8	https://twitter.com/dog_rates/status/768855141948723200/photo/1	11.0	10	Jesse	male		2016	August	08-25	Thursday	16:58	https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg	1	chow	0.7202189999999999	True	Brabancon_griffon	0.0583653	True	Rottweiler	0.0551135	True	4470	968
768609597686943744	2016-08-25 00:43:02	iPhone	This is Lou His sweater is too small and he already cut the tags off Very very churlish 10/10 would still pet https://tco/dZPMLresEr	https://twitter.com/dog_rates/status/768609597686943744/photo/1	10.0	10	Lou	male		2016	August	08-25	Thursday	00:43	https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg	1	basenji	0.183283	True	Italian_greyhound	0.136012	True	whippet	0.0601299	True	4390	1324
768596291618299904	2016-08-24 23:50:10	iPhone	Say hello to Oakley and Charlie They're convinced that they each have their own stick Nobody tell them Both 12/10 https://tco/J2AJdyxglH	https://twitter.com/dog_rates/status/768596291618299904/photo/1	12.0	10	Oakley	none		2016	August	08-24	Wednesday	23:50	https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg	1	Great_Pyrenees	0.729745	True	golden_retriever	0.237961	True	Labrador_retriever	0.0209033	True	5352	1388
768193404517830656	2016-08-23 21:09:14	iPhone	Meet Gerald He's a fairly exotic doggo Floofy af Inadequate knees tho Self conscious about large forehead 8/10 https://tco/WmczvjCWJq	https://twitter.com/dog_rates/status/768193404517830656/photo/1	8.0	10	Gerald	male	doggo	2016	August	08-23	Tuesday	21:09	https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg	1	lion	0.396984	False	ram	0.30085100000000004	False	cheetah	0.094474	False	11631	3862
767884188863397888	2016-08-23 00:40:31	iPhone	This is Tito He's on the lookout Nobody knows for what 10/10 https://tco/Qai481H6RA	https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1	10.0	10	Tito	male		2016	August	08-23	Tuesday	00:40	https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg	3	coral_reef	0.32774000000000003	False	cliff	0.157182	False	lakeside	0.0488096	False	5072	1533
766793450729734144	2016-08-20 00:26:19	iPhone	This is Rufus He just missed out on the 100m final at Rio Already training hard for Tokyo 10/10 never give pup https://tco/exrRjjJqeO	https://twitter.com/dog_rates/status/766793450729734144/photo/1	10.0	10	Rufus	male		2016	August	08-20	Saturday	00:26	https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg	1	beagle	0.451697	True	basset	0.197513	True	bloodhound	0.07269860000000003	True	5410	1479
766693177336135680	2016-08-19 17:47:52	iPhone	This is Brudge He's a Doberdog Going to be h*ckin massive one day 11/10 would pat on head approvingly https://tco/cTlHjEUNK8	https://twitter.com/dog_rates/status/766693177336135680/photo/1	11.0	10	Brudge	male		2016	August	08-19	Friday	17:47	https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg	1	Doberman	0.948355	True	vizsla	0.015031999999999997	True	Rhodesian_ridgeback	0.00963084	True	4302	862
766423258543644672	2016-08-18 23:55:18	iPhone	This is Shadoe Her tongue flies out of her mouth at random Can't have a serious conversation with her 9/10 https://tco/Tytt15VquG	https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1	9.0	10	Shadoe	female		2016	August	08-18	Thursday	23:55	https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg	2	keeshond	0.995823	True	Pomeranian	0.00389721	True	Norwegian_elkhound	0.000253109	True	6416	1741
766069199026450432	2016-08-18 00:28:24	iPhone	This is Juno She can see your future 12/10 h*ckin mesmerizing af https://tco/Z69mShifuk	https://twitter.com/dog_rates/status/766069199026450432/photo/1	12.0	10	Juno	female		2016	August	08-18	Thursday	00:28	https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg	1	redbone	0.484855	True	beagle	0.4375270000000001	True	basset	0.0105854	True	4562	940
765719909049503744	2016-08-17 01:20:27	iPhone	This is Brat He has a hard time being ferocious so his owner helps out H*ckin scary af now 12/10 would still pet https://tco/soxdNqZDZ2	https://twitter.com/dog_rates/status/765719909049503744/photo/1	12.0	10	Brat	male		2016	August	08-17	Wednesday	01:20	https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg	1	golden_retriever	0.969518	True	Labrador_retriever	0.0216961	True	Border_terrier	0.00207455	True	7722	2341
765395769549590528	2016-08-16 03:52:26	iPhone	This is my dog Her name is Zoey She knows I've been rating other dogs She's not happy 13/10 no bias at all https://tco/ep1NkYoiwB	https://twitter.com/dog_rates/status/765395769549590528/photo/1	13.0	10	Zoey	female		2016	August	08-16	Tuesday	03:52	https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg	1	Pembroke	0.509491	True	Cardigan	0.330401	True	Shetland_sheepdog	0.0388749	True	28117	3691
765371061932261376	2016-08-16 02:14:15	iPhone	This is Louie He's had a long day Did a lot of pupper things Also appears to be rather heckin pettable 11/10 https://tco/w2qDmoTIZ5	https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1	11.0	10	Louie	male	pupper	2016	August	08-16	Tuesday	02:14	https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg	2	golden_retriever	0.829456	True	Labrador_retriever	0.08937089999999999	True	kuvasz	0.0170275	True	7559	2350
765222098633691136	2016-08-15 16:22:20	iPhone	This is Gromit He's pupset because there's no need to beware of him Just wants a pettin 10/10 https://tco/eSvz4EapHH	https://twitter.com/dog_rates/status/765222098633691136/photo/1	10.0	10	Gromit	male		2016	August	08-15	Monday	16:22	https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg	1	dalmatian	0.556595	True	whippet	0.151047	True	American_Staffordshire_terrier	0.0964355	True	12377	3684
764857477905154048	2016-08-14 16:13:27	iPhone	This is Aubie He has paws for days Nibbling tables is one of his priorities Second only to being cuddly af 12/10 https://tco/cBIFBsCRz6	https://twitter.com/dog_rates/status/764857477905154048/photo/1	12.0	10	Aubie	male		2016	August	08-14	Sunday	16:13	https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg	1	Bernese_mountain_dog	0.7920590000000001	True	Appenzeller	0.155034	True	EntleBucher	0.038373800000000007	True	6847	1925
764259802650378240	2016-08-13 00:38:30	iPhone	This is Kota and her son Benedict She doesn't know why you're staring They are a normal family Both 10/10 https://tco/Q1v9BZylvZ	https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1	10.0	10	Kota	female		2016	August	08-13	Saturday	00:38	https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg	1	German_shepherd	0.973677	True	malinois	0.025949700000000003	True	kelpie	0.000191568	True	6444	1651
763183847194451968	2016-08-10 01:23:03	iPhone	This is Clark He collects teddy bears It's absolutely h*ckin horrifying 8/10 please stop this Clark https://tco/EDMcwt86fU	https://twitter.com/dog_rates/status/763183847194451968/photo/1	8.0	10	Clark	male		2016	August	08-10	Wednesday	01:23	https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg	1	miniature_poodle	0.354674	True	toy_poodle	0.338642	True	teddy	0.155828	False	5754	1605
762699858130116608	2016-08-08 17:19:51	iPhone	This is Leela She's a Fetty Woof Lost eye while saving a baby from an avalanche 11/10 true h*ckin hero https://tco/2lBg3ZgivD	https://twitter.com/dog_rates/status/762699858130116608/photo/1	11.0	10	Leela	female		2016	August	08-08	Monday	17:19	https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg	1	kelpie	0.519047	True	German_shepherd	0.296069	True	dingo	0.0610053	False	12963	3941
762316489655476224	2016-08-07 15:56:28	iPhone	This is Scout He specializes in mid-air freeze frames 11/10 https://tco/sAHmwRtfSq	https://twitter.com/dog_rates/status/762316489655476224/photo/1	11.0	10	Scout	male		2016	August	08-07	Sunday	15:56	https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg	1	African_grey	0.270468	False	Madagascar_cat	0.0761865	False	television	0.0333058	False	5124	1226
762035686371364864	2016-08-06 21:20:40	iPhone	This left me speechless 14/10 heckin heroic af https://tco/3td8P3o0mB	https://twitter.com/dog_rates/status/762035686371364864/video/1	14.0	10		none		2016	August	08-06	Saturday	21:20	https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg	1	home_theater	0.06315180000000001	False	cash_machine	0.0466921	False	theater_curtain	0.0462768	False	34064	16965
761976711479193600	2016-08-06 17:26:19	iPhone	This is Shelby She finds stuff to put on her head for attention It works really well 12/10 talented af https://tco/WTZ484EntP	https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1	12.0	10	Shelby	female		2016	August	08-06	Saturday	17:26	https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg	3	Labrador_retriever	0.475552	True	Chesapeake_Bay_retriever	0.082898	True	Staffordshire_bullterrier	0.048464	True	5749	2196
761745352076779520	2016-08-06 02:06:59	iPhone	Guys we only rate dogs Pls don't send any more pics of the Loch Ness Monster Only send in dogs Thank you 11/10 https://tco/obH5vMbm1j	https://twitter.com/dog_rates/status/761745352076779520/photo/1	11.0	10		none		2016	August	08-06	Saturday	02:06	https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg	1	paddle	0.393118	False	canoe	0.17808800000000002	False	lakeside	0.0997126	False	4527	936
761672994376806400	2016-08-05 21:19:27	iPhone	Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy 10/10 for all (by happytailsresort) https://tco/EY8kEFuzK7	https://twitter.com/dog_rates/status/761672994376806400/video/1	10.0	10		none		2016	August	08-05	Friday	21:19	https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg	1	gondola	0.318851	False	sea_lion	0.306525	False	pool_table	0.111565	False	52718	31561
761599872357261312	2016-08-05 16:28:54	iPhone	This is Sephie According to this picture she can read Fantastic at following directions 11/10 such a good girl https://tco/7HY9RvCudo	https://twitter.com/dog_rates/status/761599872357261312/photo/1	11.0	10	Sephie	female		2016	August	08-05	Friday	16:28	https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg	1	Gordon_setter	0.240427	True	Saluki	0.224269	True	Doberman	0.12972999999999998	True	4391	1276
761334018830917632	2016-08-04 22:52:29	iPhone	This is Bruce I really want to hear the joke he was told 10/10 for chuckle pup https://tco/ErPLjjJOKc	https://twitter.com/dog_rates/status/761334018830917632/photo/1	10.0	10	Bruce	male		2016	August	08-04	Thursday	22:52	https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg	1	Norwegian_elkhound	0.8229360000000001	True	malinois	0.08615249999999999	True	German_shepherd	0.06333290000000001	True	5540	1575
761292947749015552	2016-08-04 20:09:17	iPhone	Meet Bonaparte He's pupset because it's cloudy at the beach Can't take any pics for his Instagram 11/10 https://tco/0THNOfv2Jo	https://twitter.com/dog_rates/status/761292947749015552/photo/1	11.0	10	Bonaparte	male		2016	August	08-04	Thursday	20:09	https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg	1	standard_poodle	0.6608930000000001	True	Samoyed	0.314886	True	miniature_poodle	0.00883383	True	4744	1192
761227390836215808	2016-08-04 15:48:47	iPhone	This is Albert He just found out that bees are dying globally at an alarming rate 10/10 heckin worried af now https://tco/nhLX27WsDY	https://twitter.com/dog_rates/status/761227390836215808/photo/1	10.0	10	Albert	male		2016	August	08-04	Thursday	15:48	https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg	1	cougar	0.306512	False	French_bulldog	0.280802	True	boxer	0.054523400000000014	True	5655	1692
761004547850530816	2016-08-04 01:03:17	iPhone	This is Bo and Ty Bo eats paper and Ty felt left out 11/10 for both https://tco/1acHQS8rvK	https://twitter.com/dog_rates/status/761004547850530816/photo/1	11.0	10		none		2016	August	08-04	Thursday	01:03	https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg	1	golden_retriever	0.735163	True	Sussex_spaniel	0.064897	True	Labrador_retriever	0.0477037	True	12033	3772
760641137271070720	2016-08-03 00:59:13	iPhone	This is Theo He can walk on water Still coming to terms with it 12/10 magical af https://tco/8Kmuj6SFbC	https://twitter.com/dog_rates/status/760641137271070720/photo/1	12.0	10	Theo	male		2016	August	08-03	Wednesday	00:59	https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg	1	axolotl	0.132695	False	killer_whale	0.131113	False	sea_lion	0.06965199999999999	False	5269	1405
760252756032651264	2016-08-01 23:15:56	iPhone	This is Fido He can tell the weather Not good at fetch tho Never comes when called 4/10 would probably still pet https://tco/4gOv2Q3iKP	https://twitter.com/dog_rates/status/760252756032651264/photo/1	4.0	10	Fido	male		2016	August	08-01	Monday	23:15	https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg	1	radio_telescope	0.155279	False	dam	0.154515	False	crane	0.09804	False	4189	938
760190180481531904	2016-08-01 19:07:17	iPhone	Meet Sadie She's addicted to balloons It's tearing her family apart Won't admit she has a problem Still 10/10 https://tco/h6s9Rch0gZ	https://twitter.com/dog_rates/status/760190180481531904/photo/1	10.0	10	Sadie	female		2016	August	08-01	Monday	19:07	https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg	1	balloon	0.917525	False	confectionery	0.0493291	False	maraca	0.017647799999999998	False	6066	1964
759923798737051648	2016-08-01 01:28:46	iPhone	We only rate dogs this is a Taiwanese Guide Walrus Im getting real heckin tired of this Please send dogs 10/10 https://tco/49hkNAsubi	https://twitter.com/dog_rates/status/759923798737051648/photo/1	10.0	10		none		2016	August	08-01	Monday	01:28	https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg	1	Labrador_retriever	0.324579	True	seat_belt	0.109168	False	pug	0.102466	True	15612	6166
759846353224826880	2016-07-31 20:21:02	iPhone	This is Kirby He's a Beneblip Cumberpat Pretty heckin rare 11/10 would put my face against his face https://tco/fd6uucghY6	https://twitter.com/dog_rates/status/759846353224826880/photo/1	11.0	10	Kirby	male		2016	July	07-31	Sunday	20:21	https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg	1	Sussex_spaniel	0.355395	True	vizsla	0.141094	True	otterhound	0.0921982	True	7150	2150
759793422261743616	2016-07-31 16:50:42	iPhone	Meet Maggie &amp; Lila Maggie is the doggo Lila is the pupper They are sisters Both 12/10 would pet at the same time https://tco/MYwR4DQKll	https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1	12.0	10	Maggie	none	doggo	2016	July	07-31	Sunday	16:50	https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg	2	golden_retriever	0.985876	True	Labrador_retriever	0.00194777	True	kuvasz	0.00175174	True	6333	2065
759557299618865152	2016-07-31 01:12:26	iPhone	This is Emma She can't believe her last guess didn't hit Convinced ur stacking them on top of each other 10/10 https://tco/JRV1dhBYwu	https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1	10.0	10	Emma	female		2016	July	07-31	Sunday	01:12	https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg	2	golden_retriever	0.763333	True	Chesapeake_Bay_retriever	0.194251	True	Labrador_retriever	0.0122254	True	5006	1272
759447681597108224	2016-07-30 17:56:51	iPhone	This is Oakley He has no idea what happened here Even offered to help clean it up 11/10 such a heckin good boy https://tco/vT3JM8b989	https://twitter.com/dog_rates/status/759447681597108224/photo/1	11.0	10	Oakley	male		2016	July	07-30	Saturday	17:56	https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg	1	kuvasz	0.223148	True	Bedlington_terrier	0.220731	True	teddy	0.181303	False	9015	2658
759099523532779520	2016-07-29 18:53:24	iPhone	Meet Toby He has a drinking problem Inflatable marijuana plant in the back is also not a good look 7/10 cmon Toby https://tco/Cim4DSj6Oi	https://twitter.com/dog_rates/status/759099523532779520/photo/1	7.0	10	Toby	male		2016	July	07-29	Friday	18:53	https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg	1	Shetland_sheepdog	0.12903399999999998	True	kelpie	0.117508	True	Siberian_husky	0.106708	True	15458	4531
758854675097526272	2016-07-29 02:40:28	iPhone	This is Lilli Bee &amp; Honey Bear Unfortunately they were both born with no eyes So heckin sad Both 11/10 https://tco/4UrfOZhztW	https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1	11.0	10	Lilli	none		2016	July	07-29	Friday	02:40	https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg	4	barrow	0.974047	False	Old_English_sheepdog	0.0237914	True	komondor	0.0012463	True	3771	969
758828659922702336	2016-07-29 00:57:05	iPhone	This doggo is just waiting for someone to be proud of her and her accomplishment 13/10 legendary af https://tco/9T2h14yn4Q	https://twitter.com/dog_rates/status/758828659922702336/photo/1	13.0	10		female	doggo	2016	July	07-29	Friday	00:57	https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg	1	Chesapeake_Bay_retriever	0.480048	True	vizsla	0.264522	True	Weimaraner	0.12184	True	11874	4162
758474966123810816	2016-07-28 01:31:38	iPhone	This is Brandonald He accidentally opened the front facing camera Playing it off rather heckin well 11/10 https://tco/uPUAotqQtM	https://twitter.com/dog_rates/status/758474966123810816/photo/1	11.0	10	Brandonald	male		2016	July	07-28	Thursday	01:31	https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg	1	Pembroke	0.546145	True	Cardigan	0.2442	True	German_shepherd	0.100429	True	4062	1077
758467244762497024	2016-07-28 01:00:57	iPhone	Why does this never happen at my front door 165/150 https://tco/HmwrdfEfUE	https://twitter.com/dog_rates/status/758467244762497024/video/1	11.0	10		none		2016	July	07-28	Thursday	01:00	https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg	1	Labrador_retriever	0.4363770000000001	True	Chihuahua	0.113956	True	American_Staffordshire_terrier	0.0996891	True	5103	2420
758355060040593408	2016-07-27 17:35:10	iPhone	This is Corey He's a Portobello Corgicool Trying to convince you that he's not a hipster 11/10 yea right Corey https://tco/NzWUrFZydr	https://twitter.com/dog_rates/status/758355060040593408/photo/1	11.0	10	Corey	male		2016	July	07-27	Wednesday	17:35	https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg	1	Pembroke	0.987643	True	Cardigan	0.0121121	True	Siamese_cat	0.000117477	False	3656	1179
758041019896193024	2016-07-26 20:47:17	iPhone	Teagan reads entire books in store so they're free Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://tco/l46jwv5WYv	https://twitter.com/dog_rates/status/758041019896193024/photo/1	9.0	10		none		2016	July	07-26	Tuesday	20:47	https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg	1	bookshop	0.794272	False	Cardigan	0.0512653	True	Bernese_mountain_dog	0.0265963	True	2875	406
757741869644341248	2016-07-26 00:58:34	iPhone	This is Leonard He hides in bushes to escape his problems 10/10 relatable af https://tco/TdyGTcX0uo	https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://twitter.com/dog_rates/status/757741869644341248/photo/1	10.0	10	Leonard	male		2016	July	07-26	Tuesday	00:58	https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg	1	skunk	0.609715	False	Old_English_sheepdog	0.128899	True	Siberian_husky	0.0190761	True	7314	3535
757725642876129280	2016-07-25 23:54:05	iPhone	This is Beckham He fell asleep at the wheel Very churlish Looks to have a backpup driver tho That's good 11/10 https://tco/rptsOm73Wr	https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://twitter.com/dog_rates/status/757725642876129280/photo/1	11.0	10	Beckham	male		2016	July	07-25	Monday	23:54	https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg	2	seat_belt	0.425176	False	Labrador_retriever	0.128128	True	Siamese_cat	0.0912411	False	4825	1320
757596066325864448	2016-07-25 15:19:12	iPhone	Here's another picture without a dog in it Idk why you guys keep sending these 4/10 just because that's a neat rug https://tco/mOmnL19Wsl	https://twitter.com/dog_rates/status/757596066325864448/photo/1	4.0	10		none		2016	July	07-25	Monday	15:19	https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg	1	doormat	0.8452559999999999	False	wallet	0.095718	False	wool	0.0260719	False	4617	1146
757400162377592832	2016-07-25 02:20:45	iPhone	She walks herself up and down the train to be petted by all the passengers 13/10 I can't handle this https://tco/gwKCspY8N2	https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://twitter.com/dog_rates/status/757400162377592832/photo/1	13.0	10		female		2016	July	07-25	Monday	02:20	https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg	1	seat_belt	0.523926	False	golden_retriever	0.0878003	True	Tibetan_mastiff	0.07512669999999999	True	16095	7413
756998049151549440	2016-07-23 23:42:53	iPhone	This is Oliver He's an English Creamschnitzel The rarest of schnitzels 11/10 would pet quite firmly https://tco/qbO5X6dYuj	https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1	11.0	10	Oliver	male		2016	July	07-23	Saturday	23:42	https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg	4	golden_retriever	0.678555	True	Labrador_retriever	0.072632	True	Border_terrier	0.049033	True	6654	2154
756939218950160384	2016-07-23 19:49:07	iPhone	This is Jax He is a majestic mountain pupper Thinks flat ground is for the weak 12/10 would totally hike with https://tco/KGdeHuFJnH	https://twitter.com/dog_rates/status/756939218950160384/photo/1	12.0	10	Jax	male	pupper	2016	July	07-23	Saturday	19:49	https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg	1	golden_retriever	0.790371	True	cocker_spaniel	0.130268	True	Labrador_retriever	0.0646287	True	7065	2179
756651752796094464	2016-07-23 00:46:50	iPhone	This is Gert He just wants you to be happy 11/10 would pat on the head so damn well https://tco/l0Iwj6rLFW	https://twitter.com/dog_rates/status/756651752796094464/photo/1	11.0	10	Gert	male		2016	July	07-23	Saturday	00:46	https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg	1	Pembroke	0.294808	True	kelpie	0.282301	True	Cardigan	0.112601	True	5379	1426
756526248105566208	2016-07-22 16:28:07	iPhone	All hail sky doggo 13/10 would jump super high to pet https://tco/CsLRpqdeTF	https://twitter.com/dog_rates/status/756526248105566208/photo/1	13.0	10		none	doggo	2016	July	07-22	Friday	16:28	https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg	1	geyser	0.991273	False	volcano	0.00467251	False	fountain	0.00123403	False	11048	3921
756288534030475264	2016-07-22 00:43:32	iPhone	Here's a heartwarming scene of a single father raising his two pups Downright awe-inspiring af 12/10 for everyone https://tco/hfddJ0OiNR	https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1	12.0	10		male		2016	July	07-22	Friday	00:43	https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg	3	conch	0.925621	False	French_bulldog	0.032492200000000006	True	tiger_cat	0.00667908	False	45403	18960
756275833623502848	2016-07-21 23:53:04	iPhone	When ur older siblings get to play in the deep end but dad says ur not old enough Maybe one day puppo All 10/10 https://tco/JrDAzMhwG9	https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1	10.0	10		none	puppo	2016	July	07-21	Thursday	23:53	https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg	1	Airedale	0.602957	True	Irish_terrier	0.0869808	True	bloodhound	0.08627649999999999	True	6834	1652
755955933503782912	2016-07-21 02:41:54	iPhone	Here's a frustrated pupper attempting to escape a pool of Frosted Flakes 12/10 https://tco/GAYViEweWr	https://twitter.com/dog_rates/status/755955933503782912/video/1	12.0	10		none	pupper	2016	July	07-21	Thursday	02:41	https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg	1	Pekinese	0.596882	True	Maltese_dog	0.176478	True	Great_Pyrenees	0.0267753	True	7793	3135
754747087846248448	2016-07-17 18:38:22	iPhone	This is Keith He's pursuing a more 2D lifestyle Idiosyncratic af 12/10 follow your dreams Keith https://tco/G9ufksBMlU	https://twitter.com/dog_rates/status/754747087846248448/photo/1	12.0	10	Keith	male		2016	July	07-17	Sunday	18:38	https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg	1	rotisserie	0.4714930000000001	False	cash_machine	0.250837	False	sliding_door	0.117872	False	2737	568
